  CROP        1       2       3       4       5       6       7       8       9      10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56
   #  NAME    WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    COSD    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT
  105 PRMI   35.00    0.25   30.00   10.00    2.50    0.85   15.01   50.95    1.00    1.00    4.00  0.0120    0.85    5.00    1.00    1.00  660.40  0.0500  0.0190  0.0030    0.10    0.60    0.20  140.00    5.00    0.05  0.0440  0.0200  0.0100  0.0060  0.0022  0.0012  0.0000  0.0000  0.0000   0.657   0.657   0.320      4.    5.01   15.05    8.00    0.50    4.75    0.40    0.20  100.00    1.10   10.90    0.00    0.00    0.01    0.10    0.00    0.00    0.00        PROSO MILLET
  106 SEBK   30.00    0.75   25.00    5.00    4.00    0.99    5.05   40.95    1.00    1.00    5.00  0.0050    0.85   80.00    3.00    3.50  660.35  0.0500  0.0015  0.0003    0.74    0.95    3.00 1000.00    5.00    0.01  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0000  0.0000  0.0000   3.390   3.390   3.390      3.   20.01   40.90    8.00    0.50    4.75    0.40    0.20  100.00 1000.95  100.10    0.00    0.00    0.01    0.10    0.00    0.00    0.00        SEA BUCKTHORN
  107 POAN   30.00    0.02   18.00    0.00    5.00    0.50    5.50   50.99    0.50    1.00    2.00  0.0070    0.85   90.00    0.80    1.30  660.41  0.0220  0.0028  0.0060    0.01    0.60    1.33  120.00    5.00    0.10  0.0660  0.0250  0.0147  0.0105  0.0040  0.0024  0.0230  0.0150  0.0110   3.390   3.390   1.610      5.    5.01   15.10    6.00    0.50    4.75    0.40    0.20  100.00   10.10  100.90    0.07    6.00    0.01    0.10    0.00    0.00    0.00        ANNUAL BLUEGRASS (POA)
  108 GRAP    30.0    0.02    30.0   10.00    2.00    0.90    5.01   50.95    1.00    1.00    3.00  0.0070    0.85   100.0    2.00    2.00  660.35  0.0200  0.0025  0.0000    0.01    0.60   1.000  1000.0   0.000    0.90  0.0100  0.0040  0.0030  0.0014  0.0008  0.0006  0.0000  0.0000  0.0000   3.390   3.390   3.390      8.   15.01   23.50    10.0    1.00    4.75    0.40    0.20  100.00    1.25    5.90     0.0     0.0    0.01    0.10    0.00    0.00    0.00        GRAPES  
  109 PTOM   24.00    0.60   27.00   10.00    4.50    0.75   10.01   55.95    0.20    2.50    2.00  0.0130    0.85   90.00    1.00    1.50  660.41  0.0300  0.0045  0.0342    0.17    0.60 1136.16  120.00    5.00    0.94  0.0500  0.0270  0.0220  0.0060  0.0035  0.0030  0.0530  0.0450  0.0400   1.138   0.603   0.332      4.    5.15   15.95    8.00    1.00    3.75    0.20    0.10  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00      5.PROCESSING TOMATOES
  110 BRSH   10.00    0.05   30.00   10.00    1.35    0.99    5.05   40.95    1.00    1.00    5.00  0.0050    0.85   80.00    6.00    3.50  660.15  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.00    0.00    100.CRP WEST BRUSH
  111 LESP   20.00    0.02   25.00    1.00    5.00    0.90   15.01   50.95    0.50    0.50    3.00  0.0100    0.85   15.00    1.25    2.00  660.27  0.0601  0.0066  0.0074    0.01    0.60    3.64   77.00  172.86    0.12  0.0515  0.0291  0.0247  0.0082  0.0028  0.0022  0.0231  0.0189  0.0178   3.390   3.390   3.390      3.    5.01   15.10    4.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.07    2.00    0.01    0.10    0.00    0.00    0.00     35.LESPEDEZA GRASS
  112 ORCH   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0444  0.0233  0.0133  0.0085  0.0034  0.0019  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00     35.ORCHARD GRASS
  113 LOVE   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0400  0.0210  0.0120  0.0099  0.0039  0.0022  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00     35.LOVE GRASS
  114 ASH    25.00    0.05   30.00   10.00    7.00    0.99    5.05   40.95    1.00    1.00    4.00  0.0120    0.85   80.00    6.00    3.50  660.34  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00   68.99   20.35    0.05    1.00    0.01    0.10    0.00    0.00    0.00     40.ASH TREES
  115 OAK    15.00    0.75   30.00   10.00    5.00    0.99    5.05   40.95    1.00    1.00    5.00  0.0050    0.85   80.00    6.00    3.50  660.15  0.0015  0.0003  0.0020    0.05    0.60    3.00    0.00  100.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00    0.00    0.00    800.OAK TREE
  116 SHBG   30.00    0.02   24.00    4.00    1.50    0.80   15.01   50.95    1.00    1.00    2.00  0.0074    0.85   90.00    1.00    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.20    0.00    0.00    0.10  0.0468  0.0246  0.0140  0.0109  0.0043  0.0024  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.SHERMAN BLUE GRASS
  117 KNAF   60.00    0.40   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00  0.0200    0.85   25.00    6.00    2.20  660.45  0.0190  0.0029  0.0140    0.30    0.60    2.82 1212.75  116.87    0.01  0.0580  0.0190  0.0177  0.0081  0.0027  0.0025  0.0300  0.0220  0.0150   1.138   0.603   0.332      4.    1.15    5.95    3.00    1.00    4.30    0.40    0.20  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.00    0.00     10.KENAF
  118 INDI   25.00    0.15   25.00   12.00    5.00    0.35    5.10   25.70    0.50   10.00    2.00  0.0074    0.85    6.00    1.00    2.00  660.29  0.0106  0.0010  0.0060    0.08    0.60    2.20    0.00    0.00    0.10  0.0300  0.0106  0.0078  0.0018  0.0010  0.0008  0.0082  0.0047  0.0035   3.390   3.390   3.390      6.    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   50.95    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.INDIAN GRASS
  119 COFF   10.00    0.15   30.00   10.00    1.35    0.99    5.05   40.95    1.00    1.00    5.00  0.0070    0.85   80.00    6.00    3.50  660.14  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      7.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.00    0.00    100.COFFEE
  120 MISC   45.00    0.02   25.00    8.00   10.00    0.90   15.25   50.99    0.10   10.00    3.00  0.0074    0.85   80.00    4.00    2.20  660.52  0.0070  0.0009  0.0060    0.01    0.60    2.20    0.00    0.00    0.55  0.0300  0.0080  0.0020  0.0019  0.0012  0.0009  0.0110  0.0071  0.0060   3.390   3.390   3.390      6.    5.15   15.95   10.00    0.80    4.75    0.70    0.30  100.00    5.50   10.90    0.06    1.70    0.01    0.11    0.00    0.00    0.00    100.MISCANTHUS 
  121 PAVE   0.010    0.40   15.00    .000    .000    0.55   15.01   50.95    1.00   1.000    3.00  0.0130    0.85   0.010    2.00    2.20  660.02  0.0280  0.0060  0.0070    0.30    0.60    4.41 190.000    5.00    0.06  0.0500  0.0230  0.0150  0.0060  0.0030  0.0020  0.0290  0.0200  0.0100   1.138   0.603   0.332      4.    5.15   15.95    7.00    0.50    4.75    0.40    0.20   0.000    1.10    4.90   0.052    7.70    0.01    0.10    0.00    0.00    0.00        PAVEMENT
  122 ORCD   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00  0.0070    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0080  0.0080  0.0080   3.390   3.390   3.390      8.    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00        ORCHARD
  123 PAST   35.00    0.02   25.00    8.00    5.00    0.99   15.01   50.95    1.00    1.00    2.00  0.0070    0.85    5.00    1.00    2.00  660.40  0.0150  0.0021  0.0157    0.01    0.60    0.69   20.00    5.00    0.10  0.0222  0.0127  0.0095  0.0037  0.0021  0.0016  0.0275  0.0157  0.0118   3.390   3.390   3.390      6.    5.05   15.95    7.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.04    2.80    0.01    0.10    0.00    0.00    0.00        PASTURE
  124 AGRL   40.00    0.50   25.00    8.00    6.00    0.80   15.05   50.95    1.00    1.00    3.00  0.0070    0.85   20.00    2.00    2.00  660.45  0.0130  0.0025  0.0032    0.40    0.60    3.45  103.16   80.22    0.15  0.0440  0.0150  0.0100  0.0062  0.0023  0.0018  0.0150  0.0120  0.0090   0.433   0.433   0.213      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.47    7.77    0.12    1.70    0.01    0.10   0.055    0.00    0.00        AGRICULTURAL-GENERAL
  125 AGRR   40.00    0.50   25.00    8.00    6.00    0.80   15.05   50.95    1.00    1.00    3.00  0.0070    0.85   20.00    2.00    2.00  660.45  0.0130  0.0025  0.0032    0.40    0.60    3.45  103.16   80.22    0.15  0.0440  0.0150  0.0100  0.0062  0.0023  0.0018  0.0150  0.0120  0.0090   0.433   0.433   0.213      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.47    7.77    0.12    1.70    0.01    0.10   0.055    0.00    0.00        AGRICULTURAL-ROW CROPS
  126 RNGB   10.00    0.05   30.00   10.00    1.35    0.99    5.05   50.80    1.00    1.00    5.00  0.0070    0.85   80.00    6.00    3.50  660.14  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00        BRUSH RANGE
  127 FRSD   15.00    0.75   30.00   10.00    5.00    0.99    5.05   40.95    1.00    1.00    5.00  0.0050    0.85   80.00    6.00    3.50  660.15  0.0015  0.0003  0.0020    0.05    0.60    3.00    0.00  100.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00    0.01    0.00        FOREST-DECIDUOUS
  128 FRSE   16.00    0.05   20.00    2.00    5.00    0.15   10.50   25.99    0.50    1.00    1.00  0.0070    0.85   80.00    20.0    2.00  660.22  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      7.    5.01   15.03    3.00    0.50    4.75    0.40    0.20  100.00 1000.95  100.10    0.05    1.00    0.01    0.10    0.00    0.01    0.00        FOREST-EVERGREEN
  129 WETL   30.00    0.05   30.00   10.00    5.00    0.99    5.05   40.95    1.00    1.00    5.00  0.0070    0.85   80.00    7.50    3.50  660.41  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      4.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  500.95   20.15    0.05    1.00    0.01    0.10    0.00    0.01    0.00        WETLAND-GENERAL
  130 WETN   25.00    0.25   25.00   10.00    6.00    0.80   15.01   50.95    0.50    0.50    3.00  0.0080    1.00   50.00    0.80    2.00  660.34  0.0136  0.0013  0.0013    0.25    0.60    0.85   86.88   20.00    0.14  0.0500  0.0200  0.0100  0.0060  0.0030  0.0018  0.0250  0.0150  0.0080   3.390   3.390   1.610      4.    5.05   15.95    5.00    0.50    4.75    0.40    0.20  100.00  125.60  250.95    0.12    3.00    0.01    0.10    0.00    0.00    0.00        WETLAND-NON FORESTED
  131 SWRN   30.00    0.02   25.00    8.00    5.00    0.99   15.01   50.95    1.00    1.00    4.00  0.0050    0.85    5.00    1.00    2.00  660.41  0.0150  0.0016  0.0120    0.01    0.60    0.69   20.00    5.00    0.10  0.0193  0.0110  0.0083  0.0028  0.0016  0.0012  0.0210  0.0120  0.0090   3.390   3.390   3.390      6.    1.10    5.95    6.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.09    2.00    0.01    0.10    0.00    0.00    0.00      SOUTHWESTERN RANGE
  132 HAY    35.00    0.50   27.50   10.00    5.00    0.80   15.01   50.95    0.50    0.50    2.00  0.0070    0.85   90.00    2.00    2.00  660.40  0.0199  0.0032  0.0039    0.45    0.60    3.66    0.00   33.08    0.13  0.0440  0.0164  0.0128  0.0060  0.0022  0.0018  0.1500  0.1500  0.1500   3.390   3.390   0.320      4.    5.05   15.95    7.00    0.50    4.75    0.40    0.20  100.00    5.43   15.79    0.20    4.80    0.01    0.10    0.00    0.00    0.00        HAY
  133 FRST   16.00    0.75   25.00    5.00    5.00    0.75   15.40   30.80    0.50    1.00    1.00  0.0050    0.85   80.00    20.0    2.00  660.20  0.0015  0.0003  0.0020    0.05    0.60    3.00    0.00  100.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00    0.01    0.00        FOREST-MIXED
  134 WETF   16.00    0.75   25.00    5.00    5.00    0.75   15.40   30.80    0.50    1.00    1.00  0.0050    0.85   80.00    20.0    2.00  660.20  0.0015  0.0003  0.0020    0.05    0.60    3.00    0.00  100.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      4.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00 1000.95  100.05    0.05    1.00    0.01    0.10    0.00    0.01    0.00        WETLAND-FORESTED
  135 AGRC   35.00    0.45   15.00    0.00    6.00    0.60   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.00    2.00  660.47  0.0249  0.0033  0.0042    0.21    0.60    0.26  153.62   20.00    0.12  0.0600  0.0230  0.0134  0.0084  0.0032  0.0019  0.0230  0.0200  0.0170   3.390   3.390   1.610      5.    5.01   15.10    6.00    0.50    4.75    0.40    0.20  100.00  125.60  250.95    0.07    6.00    0.01    0.10    0.00    0.00    0.00        AGRICULTURAL-CLOSE GROWN
  136 BLUG   18.00    0.90   25.00   12.00    2.00    0.35    5.05   30.70    1.00    1.00    2.00  0.0050    0.85   90.00    1.00    1.40  660.31  0.0160  0.0022  0.0160    0.90    0.60    2.20    0.00    0.00    0.10  0.0200  0.0100  0.0060  0.0034  0.0010  0.0007  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.95   10.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.KENTUCKY BLUEGRASS
  137 APRT   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00  0.0070    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0080  0.0080  0.0080   3.390   3.390   3.390      8.    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00        APPRICOT
  138 APTR   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00  0.0070    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0080  0.0080  0.0080   3.390   3.390   3.390      8.    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00        ASIAN PEER
  139 CHRY   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00  0.0070    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0080  0.0080  0.0080   3.390   3.390   3.390      8.    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00        CHERRY
  140 NECT   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00  0.0070    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0080  0.0080  0.0080   3.390   3.390   3.390      8.    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00        NECTARINE
  141 PECH   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00  0.0070    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0080  0.0080  0.0080   3.390   3.390   3.390      8.    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00        PEACH
  142 PEAR   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00  0.0070    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0080  0.0080  0.0080   3.390   3.390   3.390      8.    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00        PEAR
  143 PLUM   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00  0.0070    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0080  0.0080  0.0080   3.390   3.390   3.390      8.    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00    0.01    0.00        PLUM
  144 NETS   16.00    0.05   20.00    2.00    5.00    0.15   10.50   25.99    0.50    1.00    1.00  0.0070    0.85   80.00    20.0    2.00  660.22  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      7.    5.01   15.03    3.00    0.50    4.75    0.40    0.20  100.00 1000.95  100.10    0.05    1.00    0.01    0.10    0.00    0.01    0.00        NURSARY-EVERGREEN-TREE-STOCK
  145 NESS   16.00    0.05   20.00    2.00    5.00    0.15   10.50   25.99    0.50    1.00    1.00  0.0070    0.85   80.00    20.0    2.00  660.22  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      7.    5.01   15.03    3.00    0.50    4.75    0.40    0.20  100.00 1000.95  100.10    0.05    1.00    0.01    0.10    0.00    0.01    0.00        NURSARY-EVERGREEN-SHRUB-STOCK
  146 SQSH   30.00    0.27   32.00   16.00    1.50    0.60   15.05   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    0.80    1.10  660.41  0.0218  0.0043  0.0377    0.24    0.60  311.22  120.00    5.00    0.96  0.0400  0.0200  0.0150  0.0053  0.0025  0.0012  0.0300  0.0300  0.0300   1.266   0.633   0.729      5.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00      5.SQUASH
  147 ZUCK   30.00    0.27   32.00   16.00    1.50    0.60   15.05   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    0.80    1.10  660.41  0.0218  0.0043  0.0377    0.24    0.60  311.22  120.00    5.00    0.96  0.0400  0.0200  0.0150  0.0053  0.0025  0.0012  0.0300  0.0300  0.0300   1.266   0.633   0.729      5.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00      5.ZUCCHINI
  148 TOMT   30.00    0.33   27.00   10.00    3.00    0.95   15.05   50.95    0.10    0.10    2.00  0.0070    0.85   90.00    0.80    1.50  660.41  0.0235  0.0038  0.0342    0.17    0.60 1136.16  120.00    5.00    0.94  0.0663  0.0300  0.0250  0.0053  0.0035  0.0025  0.0530  0.0450  0.0400   1.138   0.603   0.332      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00      5.TOMATILLOS
  149 TRIT   35.00    0.45   15.00    0.00    6.00    0.60   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.00    2.00  660.47  0.0249  0.0033  0.0042    0.21    0.60    0.26  153.62   20.00    0.12  0.0600  0.0230  0.0134  0.0084  0.0032  0.0019  0.0230  0.0200  0.0170   3.390   3.390   1.610      5.    5.01   15.10    6.00    0.50    4.75    0.40    0.20  100.00  125.60  250.95    0.07    6.00    0.01    0.10    0.00    0.00    0.00    150.TRITICALE
  150 RADI   30.00    1.12   24.00    7.00    3.50    0.60   15.01   50.95    2.00   10.00    3.00  0.0070    0.85   35.00    0.30    1.10  660.41  0.0135  0.0036  0.0265    0.75    0.60  169.19  348.39  348.39    0.88  0.0550  0.0140  0.0120  0.0060  0.0030  0.0020  0.0340  0.0340  0.0340   1.266   0.633   0.729      4.    5.01   15.95   10.00    1.00    4.75    0.40    0.60  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     35.RADISH
  151 BLBR   30.00    0.45   32.00   10.00    3.00    0.60   15.05   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    0.80    0.70  660.39  0.0116  0.0023  0.0210    0.22    0.60   32.10  120.00    5.00    0.92  0.0663  0.0255  0.0148  0.0053  0.0020  0.0012  0.0200  0.0200  0.0200   3.390   3.390   1.610      6.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    5.20   25.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00     20.BLUE BERRIES
  152 CHRT   16.00    0.05   20.00    2.00    5.00    0.15   10.50   25.99    0.50    1.00    1.00  0.0070    0.85   80.00   20.00    2.00  660.22  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      7.    5.01   15.03    3.00    0.50    4.75    0.40    0.20  100.00 1000.95  100.10    0.05    1.00    0.01    0.10    0.00    0.00    0.00    600.CHRISTMAS TREES
  153 CABB  19.000    .800  24.000   4.000   3.000   1.000  25.230  40.860    .100    .100   3.000  0.0100    .850  35.000    .457   1.999 660.260  0.0259  0.0031  0.0329    .800    .600  77.805 420.000   5.000    .930  0.0700  0.0300  0.0200  0.0060  0.0035  0.0020  0.0400  0.0400  0.0400  1.2660  0.6330  0.7290   5.000   5.010  15.950   5.000   1.000   4.750    .400    .200 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Cabbage
  154 CANL  30.000    .500  32.000  16.000   3.000    .600  15.050  50.950   1.000   1.000   2.000  0.0070    .850  90.000    .900   1.300 660.410  0.0138  0.0017  0.0302    .250    .600  89.611 535.815   5.000    .900  0.0300  0.0150  0.0100  0.0053  0.0020  0.0012  0.0200  0.0200  0.0200  1.2660  0.6330  0.7290   4.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000   4.400   7.900    .190   1.000    .010    .100    .000    .000    .000    Cantaloupe
  155 OVAL  30.000   1.250  29.000   7.000   1.500    .600  15.010  50.950   2.000  10.000   3.000  0.0070    .850  35.000   1.200   1.999 660.410  0.0206  0.0032  0.0169    .750    .600 205.254 500.000 405.720    .910  0.0400  0.0220  0.0200  0.0040  0.0020  0.0019  0.0300  0.0300  0.0300  1.2660  0.6330  0.7290   5.000   5.010  15.950  10.000   1.000   4.750    .400    .800 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Onions
  156 REDC  30.000    .600  27.000  18.000   5.000    .600  15.050  50.950    .100    .100   2.000  0.0070    .850  90.000    .800   1.100 660.410  0.0188  0.0030  0.0270    .300    .600 1481.95 1700.00   5.000    .930  0.0300  0.0200  0.0150  0.0053  0.0020  0.0012  0.0200  0.0200  0.0200  1.2660  0.6330  0.7290   4.000   5.150  15.950   8.000    .500   4.750    .400    .200 100.000   5.200  25.900    .190   1.000    .010    .100    .000    .000    .000    Peppers
  157 LETS  30.000   1.250  29.000   7.000   1.500    .600  15.010  50.950   2.000  10.000   3.000  0.0070    .850  35.000   1.200   1.500 660.410  0.0206  0.0032  0.0169    .750    .600 205.254 500.000 405.720    .910  0.0400  0.0220  0.0200  0.0040  0.0020  0.0019  0.0300  0.0300  0.0300  1.2660  0.6330  0.7290   5.000   5.010  15.950  10.000   1.000   4.750    .400    .600 100.000  10.200  50.900    .120   1.700    .010    .100    .000    .000    .000    Onions
